Year (year),State Name (state_name),State Code (state_code),District Name (district_name),District Code (district_code),Block Name (block_name),Block Code (block_code),Gram Panchayat Name (gp_name),Gram Panchayat Code (gp_code),No. of Villages Where Survey  completed (villages_surveyed),Total Population (tot_pop),Male Population (pop_male),Female Population (pop_female),Total Household (tot_hh),Availability of banks (bank),Banks at a distance less than1 km (bank_dist_l1km),Banks at a distance upto 2 km (bank_dist_2km),Banks at a distance upto 5 km (bank_dist_5km),Banks at a distance upto 10 km (bank_dist_10km),Banks at a distance greater than 10 km (bank_dist_g10_km),Internet-Enabled Business Correspondent (bc_w_internet),ATM Available (atm),Broadband Internet Available (internet_bb),Connected by All-Weather Road (all_weather_road),Fully Covered Pucca Roads (cc_road_full),Partially Covered Pucca Roads (cc_road_partial),No Pucca Road Coverage (cc_road_not),Bus Transport Available (pub_trans_bus),Van Transport Available (pub_trans_van),Auto Transport Available (pub_trans_auto),No Public Transport (pub_trans_no),Railway Station Available (railway),Common Service Centre in Panchayat Bhawan (csc_panchayat),Separate Common Service Centre (csc_seperate),No Common Service Centre Available (csc_not),Domestic Electricity <1 Hr (elec_domes_1hrs),Domestic Electricity 1–4 Hrs (elec_domes_4hrs),Domestic Electricity 4–8 Hrs (elec_domes_8hrs),Domestic Electricity 8–12 Hrs (elec_domes_12hrs),No Domestic Electricity (elec_domes_no),Electricity for MSMEs (elec_msme),PDS Available (pds),Mandi Available (mandi),Regular Market Available (reg_mkt),Weekly Haat Available (weekly_haat),No Market Available (mkt_na),Tap Water Coverage 100% (tap_100),Tap Water Coverage 50–100% (tap_50),Tap Water Coverage <50% (tap_l50),Tap Water Coverage Single Habitation (tap_one_hab),No Tap Water Coverage (tap_na),Landline Service Available (tel_ll),Mobile Service Available (tel_mob),Landline & Mobile Available (tel_both),No Telephone Service (tel_na),Households Using Clean Energy (clean_energy_hhs),Solar/Wind Electrified Households (solar_wind_elect),Kutcha Wall & Roof Households (kuccha_hhs),Post Office/Sub-Post Office Available (po_sub_po),Panchayat Bhawan Available (panch_bhawan),No Public Information Board (pib_na),Updated Public Information Board (pib_av_upd),Non-Updated Public Information Board (pib_av_not_upd),Primary School Available (prim_school),Middle School Available (middle_school),High School Available (high_school),Higher Secondary School Available (high_second_school),Degree College Available (degree_clg),No School/College Available (school_college_na),Public Library Available (public_library),Indoor Playground (indoor_sports),Outdoor Playground (outdoor_sports),Indoor & Outdoor Sports Facility (both_sports),No Sports Facility (no_sports),Vocational/ITI/RSETI/DDU-GKY Centre (vocational),CHC Available (chc),PHC Available (phc),Sub-Centre Available (subcentre),No Health Centre Available (no_health),Sub-Centre <1 km (subcentre_l1km),Sub-Centre 1–2 km (subcentre_2km),Sub-Centre 2–5 km (subcentre_5km),Sub-Centre 5–10 km (subcentre_10km),Sub-Centre >10 km (subcentre_g10km),Veterinary Clinic Available (veterinary),Veterinary Clinic <1 km (veterinary_l1km),Veterinary Clinic 1–2 km (veterinary_2km),Veterinary Clinic 2–5 km (veterinary_5km),Veterinary Clinic 5–10 km (veterinary_10km),Veterinary Clinic >10 km (veterinary_g10km),Closed Drainage Available (closed_drain),Pucca Drain with Slab Cover (pucca_slab_drain),Open Pucca Drain (pucca_uncovered_drain),Open Kutcha Drain (kuchha_drain),No drainage facility (no_drain),Common pastures (pcomm_pasture)
"2020","Maharashtra","27","Ahmednagar","466","Akole","4277","Kalas Khurd","167604",1,1923,966,957,348,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,261,1,58,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
"2020","Maharashtra","27","Ahmednagar","466","Akole","4277","Karandi","167605",1,1172,572,600,240,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,200,0,138,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
"2020","Maharashtra","27","Ahmednagar","466","Akole","4277","Katalapur","167606",1,1481,754,727,300,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,260,0,250,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"2020","Maharashtra","27","Ahmednagar","466","Akole","4277","Kauthwadi","167607",1,708,355,353,160,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,4,0,145,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
"2020","Maharashtra","27","Ahmednagar","466","Akole","4277","Keli Kotul","167608",2,2376,1191,1185,366,0,0,0,0,0,2,0,0,1,1,0,2,0,0,0,1,1,0,1,1,0,0,0,2,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,2,1,0,331,2,2,0,2,0,2,2,2,2,0,0,2,0,0,0,2,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,2,1
"2020","Maharashtra","27","Ahmednagar","466","Akole","4277","Keli Otur","167609",2,1754,921,833,387,0,0,0,0,0,2,0,0,1,2,0,0,2,2,0,0,0,0,2,0,0,0,0,2,0,0,1,0,0,0,0,2,0,2,0,0,0,0,2,0,0,4,0,232,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0
"2020","Maharashtra","27","Ahmednagar","466","Akole","4277","Kelirumhanwadi","167610",1,2378,1201,1177,435,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,430,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
"2020","Maharashtra","27","Ahmednagar","466","Akole","4277","Kelungan","167611",1,1440,749,691,295,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,270,0,125,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
"2020","Maharashtra","27","Ahmednagar","466","Akole","4277","Khadki Khurd","167612",2,1665,842,823,292,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,2,0,2,0,0,0,0,2,0,0,2,0,0,0,0,2,0,2,0,0,0,0,2,0,0,240,0,32,0,2,0,2,0,2,1,1,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0
"2020","Maharashtra","27","Ahmednagar","466","Akole","4277","Khirvire","167613",1,3655,1835,1820,575,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,380,0,40,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"2020","Maharashtra","27","Ahmednagar","466","Akole","4277","Khuntewadi","167614",1,322,171,151,143,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,4,0,45,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
"2020","Maharashtra","27","Ahmednagar","466","Akole","4277","Kohandi","167616",1,1304,646,658,1304,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,132,0,118,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"2020","Maharashtra","27","Ahmednagar","466","Akole","4277","Kohane","167615",1,1350,750,600,170,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,158,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"2020","Maharashtra","27","Ahmednagar","466","Akole","4277","Kokanwadi","167617",1,490,246,244,121,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,65,0,85,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
"2020","Maharashtra","27","Ahmednagar","466","Akole","4277","Koltembhe","167618",1,555,284,271,119,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,85,0,25,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"2020","Maharashtra","27","Ahmednagar","466","Akole","4277","Kombhalne","167619",2,1649,844,805,437,0,0,0,0,0,2,1,0,0,2,2,0,0,2,0,0,0,0,1,0,1,0,0,2,0,0,2,2,0,0,0,2,1,1,0,0,0,0,2,0,0,199,0,307,1,1,1,1,0,2,1,1,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,2,0,0,1,1,0,0
"2020","Maharashtra","27","Ahmednagar","466","Akole","4277","Kondani","167620",1,375,193,182,91,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,91,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
"2020","Maharashtra","27","Ahmednagar","466","Akole","4277","Kotul","167621",1,7917,4065,3852,1566,1,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,960,1,187,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
"2020","Maharashtra","27","Ahmednagar","466","Akole","4277","Kumbhefal","167622",1,2247,1137,1110,456,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,400,1,92,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
"2020","Maharashtra","27","Ahmednagar","466","Akole","4277","Kumshet","167623",1,890,450,440,190,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,70,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"2020","Maharashtra","27","Ahmednagar","466","Akole","4277","Ladgaon","167624",1,755,380,375,165,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,120,0,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"2020","Maharashtra","27","Ahmednagar","466","Akole","4277","Lahit Budruk","167625",1,1238,625,613,331,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,225,0,225,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"2020","Maharashtra","27","Ahmednagar","466","Akole","4277","Lahit Khurd","167626",1,1829,948,881,377,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,332,0,198,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
"2020","Maharashtra","27","Ahmednagar","466","Akole","4277","Lavhali Otur","167627",4,2160,1121,1039,1063,0,0,0,0,4,0,0,0,0,3,0,2,2,4,0,0,0,0,0,1,3,0,0,0,4,0,0,0,0,0,0,4,0,0,4,0,0,0,4,0,0,34,1,105,2,0,2,2,0,4,0,0,0,0,0,1,0,0,0,4,0,0,2,0,2,0,1,1,0,0,2,1,1,0,0,0,0,0,0,0,4,1
"2020","Maharashtra","27","Ahmednagar","466","Akole","4277","Lingdev","167628",2,3335,1788,1547,911,1,0,0,1,0,0,0,0,1,1,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,1,0,0,0,1,1,0,0,0,0,2,1,0,0,1,514,0,360,1,0,2,0,0,1,1,1,1,0,1,0,0,0,0,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,2,1,0,1,0,0,0
"2020","Maharashtra","27","Ahmednagar","466","Akole","4277","Malegaon","167629",1,866,441,425,171,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,50,0,130,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
"2020","Maharashtra","27","Ahmednagar","466","Akole","4277","Manhere","167630",1,2157,1088,1069,465,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,350,0,10,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
"2020","Maharashtra","27","Ahmednagar","466","Akole","4277","Manoharpur","167631",1,771,383,388,157,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,147,0,31,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"2020","Maharashtra","27","Ahmednagar","466","Akole","4277","Manyale","167632",2,1485,744,741,339,0,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,1,0,2,0,0,0,0,0,2,0,1,0,0,0,0,2,0,0,2,0,0,0,2,0,0,146,1,100,0,2,0,2,0,2,2,1,0,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,0,0,0,1,0,1,1
"2020","Maharashtra","27","Ahmednagar","466","Akole","4277","Maveshi","167633",2,2250,1128,1122,489,0,0,0,0,1,1,0,0,0,2,1,1,0,2,0,0,0,0,2,0,0,0,0,0,2,0,2,0,0,0,0,2,1,1,0,0,0,0,0,0,2,270,0,345,2,2,0,2,0,2,1,2,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0
"2020","Maharashtra","27","Ahmednagar","466","Akole","4277","Mehenduri","167634",1,1705,879,826,360,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,300,0,262,0,1,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"2020","Maharashtra","27","Ahmednagar","466","Akole","4277","Mhaladevi","167635",1,1359,658,701,298,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,110,0,250,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"2020","Maharashtra","27","Ahmednagar","466","Akole","4277","Mhalungi","167636",1,1012,522,490,181,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,85,0,75,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
"2020","Maharashtra","27","Ahmednagar","466","Akole","4277","Mogras","167637",1,1269,639,630,267,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,168,0,169,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
"2020","Maharashtra","27","Ahmednagar","466","Akole","4277","Murshet","167638",1,853,365,488,300,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,20,0,46,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
"2020","Maharashtra","27","Ahmednagar","466","Akole","4277","Muthalane","167639",1,1997,1000,997,450,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,52,0,100,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
"2020","Maharashtra","27","Ahmednagar","466","Akole","4277","Mutkhel","167640",1,1407,750,657,309,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,165,0,15,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"2020","Maharashtra","27","Ahmednagar","466","Akole","4277","Nachanthav","167641",1,502,255,247,125,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,50,0,80,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
"2020","Maharashtra","27","Ahmednagar","466","Akole","4277","Nawalewadi","167642",1,4037,2000,2037,950,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,2,0,15,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"2020","Maharashtra","27","Ahmednagar","466","Akole","4277","Nilwande","167643",1,879,461,418,124,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,65,0,30,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"2020","Maharashtra","27","Ahmednagar","466","Akole","4277","Nimbral","167644",1,2226,1130,1096,386,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,160,0,150,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
"2020","Maharashtra","27","Ahmednagar","466","Akole","4277","Pachnai","167646",1,745,388,357,195,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,166,0,175,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
"2020","Maharashtra","27","Ahmednagar","466","Akole","4277","Pachpattawadi","167645",1,1122,568,554,215,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,150,0,190,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
"2020","Maharashtra","27","Ahmednagar","466","Akole","4277","Padalne","167647",1,1885,942,943,435,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,370,0,348,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"2020","Maharashtra","27","Ahmednagar","466","Akole","4277","Padoshi","167648",1,1449,710,739,400,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,115,0,190,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"2020","Maharashtra","27","Ahmednagar","466","Akole","4277","Paithan","167649",1,1809,726,1083,302,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,120,0,195,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"2020","Maharashtra","27","Ahmednagar","466","Akole","4277","Palsunde","167650",3,2662,1310,1352,609,0,0,0,0,0,3,0,0,0,1,0,0,3,0,0,0,3,0,3,0,0,0,0,3,0,0,0,0,0,0,1,2,0,0,3,0,0,0,3,0,0,362,0,572,2,3,0,3,0,3,1,1,0,0,0,0,0,0,0,3,0,0,1,0,2,0,0,0,0,2,0,0,0,0,1,2,0,0,3,0,0,1
"2020","Maharashtra","27","Ahmednagar","466","Akole","4277","Pangari","167651",1,2345,1161,1184,503,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,270,0,230,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
"2020","Maharashtra","27","Ahmednagar","466","Akole","4277","Panjare","167652",1,1545,750,795,253,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,160,1,220,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"2020","Maharashtra","27","Ahmednagar","466","Akole","4277","Parkhatpur","167653",1,1169,596,573,252,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,249,0,39,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"2020","Maharashtra","27","Ahmednagar","466","Akole","4277","Pedhewadi","167654",1,919,468,451,188,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,128,0,135,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
"2020","Maharashtra","27","Ahmednagar","466","Akole","4277","Pendshet","167655",1,466,253,213,201,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,25,0,111,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"2020","Maharashtra","27","Ahmednagar","466","Akole","4277","Pimalgaon Nipani","167660",1,2925,1519,1406,580,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,520,0,40,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
"2020","Maharashtra","27","Ahmednagar","466","Akole","4277","Pimpaldarawadi","167656",1,842,443,399,188,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,60,0,21,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"2020","Maharashtra","27","Ahmednagar","466","Akole","4277","Pimpaldari","167657",1,3019,1495,1524,578,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,380,0,155,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"2020","Maharashtra","27","Ahmednagar","466","Akole","4277","Pimpalgaon Khand","167658",4,2391,1234,1157,467,0,0,0,0,3,1,0,0,0,3,1,1,2,2,0,0,2,0,1,0,3,0,0,4,0,0,0,1,0,0,0,4,0,1,3,0,0,1,3,0,0,282,0,98,1,2,2,2,0,3,1,0,0,0,1,0,0,0,0,4,0,0,0,1,3,0,2,1,0,0,0,0,0,2,1,1,0,2,0,0,2,0
"2020","Maharashtra","27","Ahmednagar","466","Akole","4277","Pimpalgaon Nakwinda","167659",1,2860,1450,1410,515,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,260,1,180,1,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
