Year (year),State Code (state_code),State Name (state_name),District Code (district_code),District Name (district_name),Block Code (block_code),Block Name (block_name),Gram Panchayat Code (gp_code),Gram Panchayat Name (gp_name),Village Code (village_code),Village Name (village_name),Banks (banks),ATM (atm),All-Weather Road Connectivity (all_weather_road_connectivity),Internal Pucca Roads (internal_pucca_roads),Public Transport Availability (public_transport),Common Service Centre (common_service_centre),Domestic Electricity Supply (Hours) (domestic_electricity_hrs),Public Distribution System (PDS) (pds),Market Facilities (market_facilities),Piped Tap Water Coverage (piped_tap_water),Telephone Services (telephone_services),Post Office/Sub-Post Office (post_office_subpost_office),Primary School (primary_school),Middle School (middle_school),High School (high_school),Higher Secondary School (higher_secondary_school),Vocational Education Centre (ITI/RSETI/DDU-GKY) (vocational_centre_iti_rseti_ddu_gky),Veterinary Hospital/Clinic (veterinary_hospital_clinic),Drainage Facilities (drainage_facilities),Soil Testing Centre (soil_testing_centre),Government Seed Centre (govt_seed_centre),Fertilizer Shop (fertilizer_shop),Community Waste Disposal System (community_waste_disposal),Community Biogas/Waste Recycling Facility (community_biogas_waste_recycling),Anganwadi Centre (aanganwadi_centre)
"2020","27","Maharashtra","491","Raigad","4533","Pen","187178","Kalave","553875","Kalave",false,false,true,"Not covered","Bus","No",">12 hrs",true,"No","<50% habitation covered","Mobile",false,true,false,false,false,false,false,"No",false,false,false,false,false,true
"2020","27","Maharashtra","491","Raigad","4533","Pen","187171","Dhusmi","553860","Khar Simadevi",false,false,false,"Not covered","No","No","No",false,"No","Not Covered","No",false,false,false,false,false,false,false,"No",false,false,false,false,false,false
"2020","27","Maharashtra","491","Raigad","4533","Pen","187210","Vadhav","553820","Mothe Bhal",false,false,true,"Not covered","Bus","No",">12 hrs",false,"No","Not Covered","Mobile",false,true,true,true,false,false,false,"No",false,false,false,false,false,true
"2020","27","Maharashtra","491","Raigad","4526","Karjat","294244","Pali Tarfe Kothal Khalati","553632","Saidongar",false,false,false,"Not covered","No","No",">12 hrs",false,"No","Not Covered","Mobile",false,false,false,false,false,false,false,"No",false,false,false,false,false,false
"2020","27","Maharashtra","491","Raigad","4533","Pen","187197","Nigade","553965","Kasurghuntwadi",false,false,false,"Not covered","Auto","No",">12 hrs",false,"No","<50% habitation covered","Mobile",false,false,false,false,false,false,false,"No",false,false,false,false,false,true
"2020","27","Maharashtra","497","Thane","4595","Murbad","192190","Bursunge","553192","Khed",false,false,true,"Not covered","Auto","No","8-12 Hrs",false,"No","Not Covered","Mobile",false,true,false,false,false,false,false,"No",false,false,false,false,false,true
"2020","27","Maharashtra","491","Raigad","4526","Karjat","186754","Ware","553575","Ware",false,false,false,"Partially covered","Auto","No",">12 hrs",true,"No","<50% habitation covered","Mobile",false,true,true,false,false,false,false,"No",false,false,false,false,false,true
"2020","27","Maharashtra","497","Thane","4595","Murbad","192227","Kheware","553243","Mandwat",false,false,true,"Partially covered","Auto","No",">12 hrs",true,"No","Not Covered","Mobile",false,true,false,false,false,false,false,"No",false,false,false,false,false,true
"2020","27","Maharashtra","497","Thane","4595","Murbad","192232","Koloshi","553242","Padale",false,false,true,"Not covered","Bus","No",">12 hrs",true,"Weekly Haat","Not Covered","Mobile",false,true,false,false,false,false,false,"No",false,false,false,true,false,true
"2020","27","Maharashtra","497","Thane","4595","Murbad","237258","Brahmangaon","553102","Temgaon",false,false,false,"Not covered","Bus","No",">12 hrs",false,"No","<50% habitation covered","Mobile",false,true,true,false,false,false,true,"No",false,false,false,false,false,true
"2020","27","Maharashtra","497","Thane","4589","Ambernath","191821","Chamtoli","553075","Chinchavali",false,false,false,"Not covered","Auto","No",">12 hrs",false,"No","Not Covered","Mobile",false,true,false,false,false,false,false,"No",false,false,false,false,false,true
"2020","27","Maharashtra","497","Thane","4593","Kalyan","237257","Ane","552963","Ane",false,false,false,"Not covered","Auto","No","8-12 Hrs",true,"No","100% habitations covered","Mobile",false,true,false,false,false,false,false,"No",false,false,false,false,false,true
"2020","27","Maharashtra","497","Thane","4595","Murbad","192190","Bursunge","553191","Mandus",false,false,true,"Fully covered","Auto","No","4-8 Hrs",true,"No","Not Covered","No",false,true,false,false,false,false,false,"No",false,false,false,false,false,true
"2020","27","Maharashtra","497","Thane","4595","Murbad","192238","Majgaon","553165","Majgaon",false,false,true,"Fully covered","Bus","No","8-12 Hrs",true,"No","<50% habitation covered","Mobile",false,true,true,true,false,false,false,"No",false,false,false,false,false,true
"2020","27","Maharashtra","497","Thane","4595","Murbad","237258","Brahmangaon","553101","Brahmangaon",false,false,true,"Fully covered","Bus","No",">12 hrs",false,"No","<50% habitation covered","Mobile",false,true,false,false,false,false,false,"No",false,false,false,false,false,true
"2020","27","Maharashtra","497","Thane","4593","Kalyan","192134","Rayate","552962","Pimpaloli",false,false,false,"Partially covered","No","No",">12 hrs",false,"No","100% habitations covered","Both",false,true,false,false,false,false,false,"No",false,false,false,false,false,true
"2020","27","Maharashtra","497","Thane","4597","Shahapur","192509","Shei","552897","Ghosai",false,false,false,"Not covered","No","No","No",false,"No","Not Covered","No",false,false,false,false,false,false,false,"No",false,false,false,false,false,false
"2020","27","Maharashtra","473","Chandrapur","4356","Chimur","173629","Sonegaon Van","909004","Sonegaon Van",false,false,false,"Not covered","Bus","Separately located",">12 hrs",true,"No","Not Covered","Mobile",false,true,false,false,false,false,false,"No",false,false,false,true,false,true
"2020","27","Maharashtra","473","Chandrapur","4356","Chimur","173591","Kolara","909001","Tekadi",false,false,false,"Not covered","No","No","No",false,"No","Not Covered","No",false,false,false,false,false,false,false,"No",false,false,false,false,false,false
"2020","27","Maharashtra","497","Thane","4597","Shahapur","192447","Chikhalgaon","552848","Chikhalgaon",false,true,false,"Not covered","Auto","No","8-12 Hrs",false,"No","Not Covered","Both",false,true,false,false,false,false,false,"No",false,false,false,false,false,true
"2020","27","Maharashtra","473","Chandrapur","4356","Chimur","173607","Murpar Tukum","908995","Aajgaon Rith",false,false,false,"Fully covered","No","No",">12 hrs",false,"No","<50% habitation covered","No",false,false,false,false,false,false,false,"No",false,false,false,false,false,false
"2020","27","Maharashtra","473","Chandrapur","4356","Chimur","173591","Kolara","909000","Mandavzari",false,false,true,"Not covered","No","No","No",false,"No","Not Covered","No",false,false,false,false,false,false,false,"No",false,false,false,false,false,false
"2020","27","Maharashtra","473","Chandrapur","4356","Chimur","173574","Jamagaon Komti","908994","Kothari Rith",false,false,false,"Not covered","No","No","No",false,"No","Not Covered","No",false,false,false,false,false,false,false,"No",false,false,false,false,false,false
"2020","27","Maharashtra","473","Chandrapur","4356","Chimur","173639","Wakarla","908999","Vinoli",false,false,false,"Not covered","No","No","No",false,"No","Not Covered","No",false,false,false,false,false,false,false,"No",false,false,false,false,false,false
"2020","27","Maharashtra","473","Chandrapur","4356","Chimur","173639","Wakarla","908998","Vinoli",false,false,false,"Not covered","No","No","No",false,"No","Not Covered","No",false,false,false,false,false,false,false,"No",false,false,false,false,false,false
"2020","27","Maharashtra","473","Chandrapur","4356","Chimur","173592","Kitali Makta","908993","Chakwaghdara Rith",false,false,false,"Not covered","No","No","No",false,"No","Not Covered","No",false,false,false,false,false,false,false,"No",false,false,false,false,false,false
"2020","27","Maharashtra","473","Chandrapur","4356","Chimur","173640","Yerakheda","908988","Chakchikhali Rith",false,false,false,"Not covered","No","No","No",false,"No","Not Covered","No",false,false,false,false,false,false,false,"No",false,false,false,false,false,false
"2020","27","Maharashtra","473","Chandrapur","4356","Chimur","237144","Lawari Bothali","908997","Dongargaon Rith",false,false,false,"Not covered","No","No","No",false,"No","Not Covered","No",false,false,false,false,false,false,false,"No",false,false,false,false,false,false
"2020","27","Maharashtra","473","Chandrapur","4356","Chimur","173628","Shiora","908983","Sawarla Rith",false,false,false,"Not covered","No","No","No",false,"No","Not Covered","No",false,false,false,false,false,false,false,"No",false,false,false,false,false,false
"2020","27","Maharashtra","497","Thane","4597","Shahapur","192455","Dhamani","552759","Jarandi",false,false,true,"Not covered","Auto","No",">12 hrs",false,"No","Not Covered","No",false,false,false,false,false,false,false,"No",false,false,false,false,false,true
"2020","27","Maharashtra","473","Chandrapur","4356","Chimur","173609","Nawtala","908989","Dongargaon Rith",false,false,false,"Not covered","No","No","No",false,"No","Not Covered","No",false,false,false,false,false,false,false,"No",false,false,false,false,false,false
"2020","27","Maharashtra","497","Thane","4597","Shahapur","192531","Veluk","552758","Veluk",false,false,false,"Not covered","No","No",">12 hrs",false,"No","Not Covered","No",false,false,false,false,false,false,false,"No",false,false,false,false,false,false
"2020","27","Maharashtra","473","Chandrapur","4356","Chimur","237145","Tekepar","908981","Tekepar Rith",false,false,false,"Not covered","No","No",">12 hrs",false,"No","Not Covered","Mobile",false,true,false,false,false,false,false,"No",false,false,false,false,true,false
"2020","27","Maharashtra","473","Chandrapur","4356","Chimur","173631","Talothi Gaon Naik","908982","Borgaon Tukum Rith",false,false,false,"Not covered","No","No","No",false,"No","Not Covered","No",false,true,false,false,false,false,false,"No",false,false,false,false,false,false
"2020","27","Maharashtra","497","Thane","4597","Shahapur","192473","Kharivali S","552731","Tute",false,false,true,"Not covered","Auto","No",">12 hrs",false,"No","<50% habitation covered","Both",false,true,false,false,false,false,false,"No",false,false,false,false,false,true
"2020","27","Maharashtra","497","Thane","4597","Shahapur","192525","Vandre","552717","Khor",false,false,false,"Not covered","Auto","No",">12 hrs",false,"No","Not Covered","Mobile",false,true,false,false,false,false,false,"No",false,false,false,false,false,true
"2020","27","Maharashtra","473","Chandrapur","4366","Warora","174120","Jamni Bk","908980","Jamni Rith",false,false,false,"Partially covered","Van","No",">12 hrs",false,"No","50 to 100% habitations covered","No",false,false,false,false,false,false,false,"No",false,false,false,false,false,false
"2020","27","Maharashtra","497","Thane","4597","Shahapur","192525","Vandre","552716","Bhorande",false,false,false,"Not covered","No","No",">12 hrs",false,"No","<50% habitation covered","Mobile",false,false,false,false,false,false,false,"No",false,false,false,false,false,true
"2020","27","Maharashtra","484","Nagpur","4449","Kuhi","180350","Taroli","920753","Sawangi(Punarvasit)",false,false,true,"Partially covered","Bus","No",">12 hrs",true,"No","100% habitations covered","Mobile",false,true,true,false,false,false,false,"No",false,false,true,false,false,true
"2020","27","Maharashtra","484","Nagpur","4444","Bhivapur","272888","Saleshahari-Salebhatti(Punarvasit)","917394","Saleshahari Salebhatti Pu",false,false,true,"Partially covered","Bus","No","1-4 hrs",false,"Weekly Haat","Not Covered","No",false,true,true,true,true,false,false,"No",false,false,false,false,false,true
"2020","27","Maharashtra","497","Thane","4590","Bhiwandi","191897","Kelhe","552574","Kelhe",false,false,false,"Not covered","Auto","No","8-12 Hrs",false,"No","100% habitations covered","Mobile",false,true,false,false,false,false,false,"No",false,false,false,true,true,true
"2020","27","Maharashtra","467","Akola","4292","Akot","272887","Dhargad","917393","Dhargad",false,false,true,"Not covered","Auto","Colocated with  Panchayat Bhawan",">12 hrs",true,"Weekly Haat","50 to 100% habitations covered","Mobile",false,true,false,false,false,false,false,"No",false,false,false,false,false,true
"2020","27","Maharashtra","471","Bhandara","4332","Bhandara","172041","Tiddi","917391","Makardhokda Pu",false,false,false,"Partially covered","Bus","No",">12 hrs",false,"No","Not Covered","Mobile",false,false,false,false,false,false,false,"No",false,false,false,false,false,false
"2020","27","Maharashtra","471","Bhandara","4332","Bhandara","272877","Khamata","917390","Juni Takli Punar",false,false,false,"Partially covered","No","No","1-4 hrs",false,"Weekly Haat","Not Covered","No",false,false,false,false,false,false,false,"Open Kuccha Drainage",false,false,false,false,false,false
"2020","27","Maharashtra","471","Bhandara","4332","Bhandara","171965","Borgaon(Bu) Pu","917389","Borgaon Bu Pun",false,false,false,"Partially covered","Bus","No","8-12 Hrs",false,"Weekly Haat","Not Covered","Both",false,false,false,false,false,false,false,"Open Kuccha Drainage",false,false,false,false,false,true
"2020","27","Maharashtra","498","Wardha","4604","Arvi","272848","Haibatpur(Punarvasan)","917333","Haibatpur Punarvasan",false,false,true,"Fully covered","Auto","No","8-12 Hrs",false,"No","100% habitations covered","Mobile",false,true,false,false,false,false,false,"Open Kuccha Drainage",false,false,false,false,false,true
"2020","27","Maharashtra","498","Wardha","4604","Arvi","272847","Jam (Punarvasan)","917332","Jam Punarvasan",false,false,false,"Not covered","No","Colocated with  Panchayat Bhawan",">12 hrs",false,"No","100% habitations covered","Mobile",false,true,false,false,false,false,false,"Open Pucca Drainage Uncovered",false,false,false,false,false,true
"2020","27","Maharashtra","467","Akola","4292","Akot","272846","Gullarghat","917331","Gullarghat",false,false,true,"Partially covered","Auto","No",">12 hrs",true,"Weekly Haat","100% habitations covered","Mobile",false,true,false,false,false,false,false,"Open Pucca Drainage Uncovered",false,false,false,false,false,true
"2020","27","Maharashtra","494","Satara","4568","Satara","237432","Samarthgaon","912862","Samarthgaon",false,false,false,"Not covered","No","Colocated with  Panchayat Bhawan","8-12 Hrs",false,"No","Not Covered","Mobile",false,true,false,false,false,false,false,"No",false,false,false,false,false,true
"2020","27","Maharashtra","486","Nandurbar","4477","Shahada","265306","Shobha Nagar","916564","Shobhanagar",false,false,true,"Partially covered","Bus","Colocated with  Panchayat Bhawan","8-12 Hrs",false,"No","50 to 100% habitations covered","Mobile",false,true,false,false,false,false,false,"No",false,false,false,false,false,true
"2020","27","Maharashtra","490","Pune","4516","Indapur","263360","Anandnagar","916475","Anandnagar",false,false,false,"Not covered","Bus","No","8-12 Hrs",false,"No","50 to 100% habitations covered","Mobile",false,false,true,true,true,false,false,"Open Pucca Drainage Covered with Tiles Slabs",false,false,false,false,false,true
